Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images
2024-07-29 3:12:00,03:12:00,CNR3472705541,Success,CID585582,Bike,Richmond Town,Banashankari,301,105,null,null,No,null,309,UPI,4,4.8,4,#NAME?
2024-07-16 19:26:00,19:26:00,CNR5851166059,Success,CID415433,Prime SUV,Devanahalli,JP Nagar,245,80,null,null,No,null,170,UPI,39,3.9,4.9,#NAME?
2024-07-26 16:50:00,16:50:00,CNR4401366503,Success,CID304853,Mini,Chickpet,Tumkur Road,154,115,null,null,No,null,113,Cash,8,4.6,4.1,#NAME?
2024-07-30 15:26:00,15:26:00,CNR4812104298,Success,CID954653,Bike,MG Road,Kammanahalli,287,120,null,null,No,null,450,UPI,39,3.5,4.2,#NAME?
2024-07-26 19:53:00,19:53:00,CNR7479922150,Success,CID690119,eBike,Banashankari,Shivajinagar,238,35,null,null,No,null,140,Credit Card,31,3.1,3.3,#NAME?
2024-07-24 17:53:00,17:53:00,CNR9273603684,Driver Not Found,CID891807,Prime Sedan,Ramamurthy Nagar,Kammanahalli,null,null,null,null,null,null,694,null,0,null,null,#NAME?
2024-07-20 20:02:00,20:02:00,CNR3675489432,Success,CID144745,eBike,Kadugodi,Yelahanka,168,100,null,null,No,null,1688,UPI,14,5,4.3,#NAME?
2024-07-26 18:30:00,18:30:00,CNR2330086810,Success,CID416152,Prime SUV,Devanahalli,Whitefield,105,115,null,null,No,null,442,UPI,25,3.8,3.2,#NAME?
2024-07-20 23:58:00,23:58:00,CNR3956406227,Driver Not Found,CID173772,Mini,Kengeri,Indiranagar,null,null,null,null,null,null,192,null,0,null,null,#NAME?
2024-07-13 20:55:00,20:55:00,CNR3782734295,Success,CID759904,eBike,Kengeri,Koramangala,231,80,null,null,No,null,210,Cash,6,4.7,4.9,#NAME?
2024-07-18 20:53:00,20:53:00,CNR7476238168,Success,CID963813,Bike,Ramamurthy Nagar,Ulsoor,161,75,null,null,No,null,848,Cash,38,4.5,4.3,#NAME?
2024-07-04 4:52:00,04:52:00,CNR9932896183,Canceled by Driver,CID405816,eBike,Hosur Road,Ulsoor,null,null,null,More than permitted people in there,null,null,433,null,0,null,null,#NAME?
2024-07-02 14:05:00,14:05:00,CNR5328522960,Canceled by Driver,CID186764,Bike,Electronic City,Marathahalli,null,null,null,Customer was coughing/sick,null,null,298,null,0,null,null,#NAME?
2024-07-17 2:26:00,02:26:00,CNR6651844327,Success,CID863119,Prime SUV,Chickpet,Bellandur,42,105,null,null,No,null,109,UPI,6,4.3,4.4,#NAME?
2024-07-08 6:15:00,06:15:00,CNR4205256078,Success,CID662465,eBike,Sahakar Nagar,Yeshwanthpur,49,30,null,null,No,null,410,UPI,22,3.3,3.9,#NAME?
2024-07-20 15:36:00,15:36:00,CNR2848681306,Canceled by Driver,CID507565,Prime SUV,Padmanabhanagar,Kadugodi,null,null,null,Customer was coughing/sick,null,null,547,null,0,null,null,#NAME?
2024-07-22 20:31:00,20:31:00,CNR9580560841,Canceled by Driver,CID357944,Prime Sedan,Bannerghatta Road,MG Road,null,null,null,Customer related issue,null,null,169,null,0,null,null,#NAME?
2024-07-01 18:46:00,18:46:00,CNR2406472785,Canceled by Customer,CID285173,Mini,Kammanahalli,Electronic City,null,null,Change of plans,null,null,null,481,null,0,null,null,#NAME?
2024-07-17 18:53:00,18:53:00,CNR3294185787,Success,CID178258,Bike,Varthur,Kengeri,196,65,null,null,No,null,1088,UPI,26,3.9,4.2,#NAME?
2024-07-20 5:15:00,05:15:00,CNR9656284794,Success,CID265613,Auto,Kengeri,Varthur,77,60,null,null,No,null,381,UPI,8,4,4.7,#NAME?
2024-07-01 22:40:00,22:40:00,CNR3947814050,Canceled by Driver,CID179213,Prime Sedan,Shantinagar,RT Nagar,null,null,null,Customer related issue,null,null,878,null,0,null,null,#NAME?
2024-07-12 21:27:00,21:27:00,CNR4192886610,Success,CID303622,Prime SUV,JP Nagar,MG Road,140,85,null,null,No,null,217,UPI,30,4.1,4.4,#NAME?
2024-07-15 23:56:00,23:56:00,CNR3909945066,Success,CID831882,Mini,Malleshwaram,Jayanagar,56,130,null,null,No,null,196,UPI,8,4.5,3.5,#NAME?
2024-07-27 22:16:00,22:16:00,CNR8213135880,Canceled by Driver,CID470328,Prime Plus,Majestic,Malleshwaram,null,null,null,Customer related issue,null,null,1085,null,0,null,null,#NAME?
2024-07-03 20:47:00,20:47:00,CNR3871036513,Canceled by Driver,CID512920,eBike,Ulsoor,Tumkur Road,null,null,null,Customer related issue,null,null,554,null,0,null,null,#NAME?
2024-07-29 15:48:00,15:48:00,CNR1751803728,Success,CID772014,eBike,Mysore Road,Kadugodi,147,85,null,null,No,null,472,Cash,25,3.5,3.4,#NAME?
2024-07-18 5:40:00,05:40:00,CNR7160664419,Driver Not Found,CID515907,Prime Sedan,JP Nagar,Electronic City,null,null,null,null,null,null,182,null,0,null,null,#NAME?
2024-07-23 22:51:00,22:51:00,CNR6988336476,Success,CID192039,Prime Plus,Magadi Road,Kammanahalli,49,110,null,null,Yes,Customer Demand,994,Cash,28,3.1,4.1,#NAME?
2024-07-13 12:24:00,12:24:00,CNR5310975294,Canceled by Driver,CID788558,Prime Plus,Rajajinagar,JP Nagar,null,null,null,Customer was coughing/sick,null,null,410,null,0,null,null,#NAME?
2024-07-16 14:58:00,14:58:00,CNR3206537329,Canceled by Customer,CID275040,Bike,Kammanahalli,Kammanahalli,null,null,Wrong Address,null,null,null,251,null,0,null,null,#NAME?
2024-07-20 11:55:00,11:55:00,CNR7178182751,Success,CID112616,Auto,Kengeri,Majestic,259,115,null,null,No,null,1850,Cash,17,4.1,3.7,#NAME?
2024-07-06 8:52:00,08:52:00,CNR4895864531,Success,CID960407,Prime Plus,Varthur,KR Puram,161,125,null,null,No,null,2405,UPI,28,3.3,4.7,#NAME?
2024-07-03 5:40:00,05:40:00,CNR1602223940,Success,CID573395,Auto,Mysore Road,Mysore Road,266,70,null,null,No,null,2525,Cash,4,3,3.9,#NAME?
2024-07-25 3:25:00,03:25:00,CNR8870383965,Success,CID124294,Prime Plus,BTM Layout,Magadi Road,196,40,null,null,No,null,974,Cash,13,3.9,4.3,#NAME?
2024-07-25 1:52:00,01:52:00,CNR5028219061,Success,CID964729,Auto,Bannerghatta Road,Ulsoor,294,70,null,null,No,null,392,Cash,15,3.9,4,#NAME?
2024-07-07 10:19:00,10:19:00,CNR1729643585,Success,CID430770,Prime SUV,Bellandur,Electronic City,133,40,null,null,No,null,282,Cash,38,3.3,4.9,#NAME?
2024-07-24 19:13:00,19:13:00,CNR1276426933,Success,CID462900,Prime Plus,Whitefield,Marathahalli,140,105,null,null,No,null,575,Cash,9,4.2,3.3,#NAME?
2024-07-04 15:38:00,15:38:00,CNR1210866417,Success,CID809320,Prime Sedan,Richmond Town,Chamarajpet,217,110,null,null,No,null,419,UPI,22,3.2,4.5,#NAME?
2024-07-15 5:08:00,05:08:00,CNR1881005173,Success,CID988497,Mini,Marathahalli,Cox Town,238,125,null,null,No,null,355,Cash,28,4.7,3.6,#NAME?
2024-07-22 9:25:00,09:25:00,CNR4016586814,Success,CID101867,Mini,Banashankari,KR Puram,217,35,null,null,No,null,2679,UPI,45,3.8,4.3,#NAME?
2024-07-18 14:34:00,14:34:00,CNR5407149542,Success,CID239391,Mini,MG Road,Yeshwanthpur,77,50,null,null,No,null,683,UPI,23,4.6,3.4,#NAME?
2024-07-15 1:08:00,01:08:00,CNR3147870679,Canceled by Driver,CID301147,eBike,MG Road,Malleshwaram,null,null,null,More than permitted people in there,null,null,467,null,0,null,null,#NAME?
2024-07-04 1:55:00,01:55:00,CNR4955121337,Canceled by Customer,CID766594,Prime SUV,Peenya,Kammanahalli,null,null,Driver is not moving towards pickup location,null,null,null,465,null,0,null,null,#NAME?
2024-07-13 4:26:00,04:26:00,CNR3675807448,Canceled by Driver,CID164883,Prime Plus,Chamarajpet,Whitefield,null,null,null,More than permitted people in there,null,null,121,null,0,null,null,#NAME?
2024-07-28 8:08:00,08:08:00,CNR8796987502,Success,CID589352,Bike,JP Nagar,Chickpet,112,50,null,null,No,null,254,UPI,13,3.7,3.4,#NAME?
2024-07-28 19:15:00,19:15:00,CNR4272590560,Success,CID228225,Mini,Varthur,Indiranagar,161,135,null,null,No,null,142,UPI,14,3.8,4.2,#NAME?
2024-07-02 7:49:00,07:49:00,CNR6091016952,Success,CID457867,Bike,Koramangala,Marathahalli,231,25,null,null,No,null,254,Cash,3,4.9,4.5,#NAME?
2024-07-24 0:32:00,00:32:00,CNR5589410061,Driver Not Found,CID418816,Mini,Kengeri,Bannerghatta Road,null,null,null,null,null,null,124,null,0,null,null,#NAME?
2024-07-17 15:28:00,15:28:00,CNR2477523636,Success,CID474480,eBike,KR Puram,Rajarajeshwari Nagar,301,70,null,null,No,null,1428,Cash,36,3.4,4.9,#NAME?
2024-07-29 5:39:00,05:39:00,CNR1943543836,Canceled by Driver,CID244139,Prime Sedan,Shantinagar,Chickpet,null,null,null,More than permitted people in there,null,null,763,null,0,null,null,#NAME?
2024-07-18 9:27:00,09:27:00,CNR7980861170,Success,CID808862,Mini,Rajajinagar,Hulimavu,189,45,null,null,No,null,193,Cash,10,3.9,3.9,#NAME?
2024-07-25 14:02:00,14:02:00,CNR7472189126,Driver Not Found,CID920681,Prime Sedan,Bellandur,Rajarajeshwari Nagar,null,null,null,null,null,null,423,null,0,null,null,#NAME?
2024-07-18 0:11:00,00:11:00,CNR4168570286,Success,CID967803,Prime Plus,Yelahanka,Rajajinagar,84,90,null,null,No,null,772,UPI,14,4.3,4.5,#NAME?
2024-07-13 22:22:00,22:22:00,CNR7392005729,Success,CID726440,Prime Plus,Whitefield,Cox Town,196,110,null,null,No,null,517,UPI,28,3.8,4.9,#NAME?
2024-07-16 8:23:00,08:23:00,CNR4764878289,Canceled by Driver,CID273425,Mini,Chickpet,Whitefield,null,null,null,Personal & Car related issue,null,null,562,null,0,null,null,#NAME?
2024-07-06 20:57:00,20:57:00,CNR3767194763,Canceled by Driver,CID787328,Mini,KR Puram,Frazer Town,null,null,null,Customer related issue,null,null,462,null,0,null,null,#NAME?
2024-07-15 21:05:00,21:05:00,CNR1436147904,Canceled by Customer,CID548084,Mini,Shivajinagar,Kammanahalli,null,null,Driver asked to cancel,null,null,null,498,null,0,null,null,#NAME?
2024-07-21 17:51:00,17:51:00,CNR9156758009,Success,CID666392,Prime Sedan,HSR Layout,Vijayanagar,231,80,null,null,No,null,115,Cash,34,4.4,4.3,#NAME?
2024-07-18 2:09:00,02:09:00,CNR2069122696,Success,CID721870,Bike,Marathahalli,Devanahalli,182,35,null,null,No,null,450,Cash,38,4.4,3.5,#NAME?
2024-07-08 0:49:00,00:49:00,CNR9710897380,Canceled by Driver,CID121741,Prime Sedan,Padmanabhanagar,Devanahalli,null,null,null,More than permitted people in there,null,null,146,null,0,null,null,#NAME?
2024-07-05 11:27:00,11:27:00,CNR5200666535,Success,CID838202,eBike,Jayanagar,Ulsoor,105,25,null,null,No,null,397,Cash,15,3.9,3.7,#NAME?
2024-07-30 4:20:00,04:20:00,CNR6618207004,Success,CID845134,Bike,Chickpet,Majestic,273,90,null,null,No,null,258,Cash,41,4.7,3.9,#NAME?
2024-07-24 1:09:00,01:09:00,CNR4829417506,Success,CID170217,Bike,Cox Town,Shivajinagar,84,125,null,null,No,null,303,UPI,36,4.2,4.3,#NAME?
2024-07-07 12:48:00,12:48:00,CNR7826889528,Success,CID201118,Bike,Bellandur,Tumkur Road,238,80,null,null,Yes,Customer Demand,420,UPI,3,4.7,4.8,#NAME?
2024-07-14 9:23:00,09:23:00,CNR5188438652,Success,CID455823,Prime SUV,Banashankari,Varthur,119,35,null,null,No,null,946,Cash,26,3.8,3.3,#NAME?
2024-07-21 16:37:00,16:37:00,CNR4393730951,Canceled by Driver,CID716926,Bike,Majestic,RT Nagar,null,null,null,Personal & Car related issue,null,null,478,null,0,null,null,#NAME?
2024-07-15 14:02:00,14:02:00,CNR6450376866,Success,CID607907,Bike,Basavanagudi,RT Nagar,63,135,null,null,No,null,426,Cash,28,4.7,4.5,#NAME?
2024-07-22 16:30:00,16:30:00,CNR9563147267,Canceled by Driver,CID876375,Prime Plus,Sahakar Nagar,Devanahalli,null,null,null,More than permitted people in there,null,null,2376,null,0,null,null,#NAME?
2024-07-10 7:12:00,07:12:00,CNR3232377584,Success,CID512865,Mini,Padmanabhanagar,Marathahalli,273,40,null,null,No,null,480,UPI,39,3.9,3.6,#NAME?
2024-07-26 18:56:00,18:56:00,CNR4447283649,Success,CID541152,Bike,Frazer Town,Ramamurthy Nagar,238,40,null,null,No,null,419,Cash,34,4.9,3.6,#NAME?
2024-07-18 17:34:00,17:34:00,CNR7686466284,Success,CID721984,Prime Sedan,Hosur Road,Banashankari,273,125,null,null,No,null,443,UPI,40,4.3,3.3,#NAME?
2024-07-21 22:03:00,22:03:00,CNR5430497924,Success,CID513737,Mini,Cox Town,Vijayanagar,259,95,null,null,No,null,440,Cash,18,4.4,4.7,#NAME?
2024-07-05 15:22:00,15:22:00,CNR2730214838,Canceled by Customer,CID728065,Mini,Ulsoor,Electronic City,null,null,Wrong Address,null,null,null,209,null,0,null,null,#NAME?
2024-07-02 20:26:00,20:26:00,CNR3164827972,Success,CID416741,Prime Sedan,Devanahalli,Varthur,77,40,null,null,No,null,992,Cash,44,4.1,4.8,#NAME?
2024-07-17 10:57:00,10:57:00,CNR6001829434,Driver Not Found,CID464289,Prime Sedan,HSR Layout,KR Puram,null,null,null,null,null,null,273,null,0,null,null,#NAME?
2024-07-02 2:07:00,02:07:00,CNR3840223920,Success,CID406893,Prime Plus,Mysore Road,Kammanahalli,217,35,null,null,No,null,743,UPI,5,3,3.6,#NAME?
2024-07-05 17:28:00,17:28:00,CNR6805041713,Canceled by Driver,CID652164,Prime Sedan,KR Puram,KR Puram,null,null,null,Personal & Car related issue,null,null,258,null,0,null,null,#NAME?
2024-07-10 13:49:00,13:49:00,CNR8564919280,Driver Not Found,CID251052,Prime SUV,BTM Layout,Ramamurthy Nagar,null,null,null,null,null,null,547,null,0,null,null,#NAME?
2024-07-24 16:45:00,16:45:00,CNR2360095944,Success,CID743473,eBike,Kadugodi,Banashankari,126,135,null,null,No,null,276,Cash,38,4.6,5,#NAME?
2024-07-22 3:51:00,03:51:00,CNR1355360033,Success,CID663478,Bike,RT Nagar,Yeshwanthpur,133,70,null,null,No,null,173,Cash,42,3.1,3.5,#NAME?
2024-07-17 1:51:00,01:51:00,CNR9067376417,Canceled by Customer,CID378513,Bike,Bellandur,Sarjapur Road,null,null,AC is Not working,null,null,null,163,null,0,null,null,#NAME?
2024-07-26 6:35:00,06:35:00,CNR2750767603,Success,CID160481,eBike,Hulimavu,Majestic,119,105,null,null,No,null,124,UPI,8,4.9,3.7,#NAME?
2024-07-09 8:49:00,08:49:00,CNR5697661504,Success,CID487687,Bike,Bellandur,Marathahalli,126,55,null,null,No,null,211,Cash,48,3,3.7,#NAME?
2024-07-10 5:00:00,05:00:00,CNR4130458417,Success,CID783918,Bike,Langford Town,Shivajinagar,231,105,null,null,No,null,279,Cash,31,3.2,4.7,#NAME?
2024-07-06 13:46:00,13:46:00,CNR3833723678,Success,CID797466,Prime Plus,HSR Layout,Devanahalli,308,60,null,null,Yes,Other Issue,894,Cash,10,4.1,3,#NAME?
2024-07-12 23:14:00,23:14:00,CNR2625048382,Canceled by Driver,CID654013,Auto,Ramamurthy Nagar,Koramangala,null,null,null,Customer related issue,null,null,127,null,0,null,null,#NAME?
2024-07-05 2:10:00,02:10:00,CNR9680157224,Canceled by Driver,CID518640,Bike,Bannerghatta Road,KR Puram,null,null,null,Customer was coughing/sick,null,null,226,null,0,null,null,#NAME?
2024-07-29 9:39:00,09:39:00,CNR3474071886,Success,CID420324,Bike,Shivajinagar,Kadugodi,259,65,null,null,No,null,158,UPI,7,4.2,4.5,#NAME?
2024-07-26 6:46:00,06:46:00,CNR5802617303,Success,CID578534,eBike,Mysore Road,Ramamurthy Nagar,224,60,null,null,No,null,474,Cash,24,4,4,#NAME?
2024-07-20 5:34:00,05:34:00,CNR5571958639,Canceled by Driver,CID221035,Auto,Rajarajeshwari Nagar,Chickpet,null,null,null,Personal & Car related issue,null,null,330,null,0,null,null,#NAME?
2024-07-24 5:58:00,05:58:00,CNR5571493547,Success,CID206361,Mini,Bannerghatta Road,Tumkur Road,266,95,null,null,No,null,355,Cash,26,4.6,4.6,#NAME?
2024-07-12 6:55:00,06:55:00,CNR9970627647,Success,CID838825,Prime SUV,Tumkur Road,Magadi Road,161,85,null,null,No,null,334,Cash,3,4.8,3.6,#NAME?
2024-07-26 6:41:00,06:41:00,CNR9743994598,Success,CID229562,Bike,Frazer Town,Varthur,133,45,null,null,No,null,388,UPI,49,3.4,4.3,#NAME?
2024-07-25 22:09:00,22:09:00,CNR6447699800,Success,CID743165,Auto,Sahakar Nagar,Chickpet,63,30,null,null,No,null,453,UPI,2,4.5,4.4,#NAME?
2024-07-25 3:51:00,03:51:00,CNR4536112396,Success,CID623237,Auto,Padmanabhanagar,Varthur,98,90,null,null,No,null,356,UPI,4,3.7,3.7,#NAME?
2024-07-25 15:22:00,15:22:00,CNR2982210988,Success,CID170360,Auto,Frazer Town,MG Road,49,110,null,null,No,null,421,Cash,10,3.4,4.8,#NAME?
2024-07-29 11:48:00,11:48:00,CNR1640086618,Success,CID712257,Mini,Kadugodi,Nagarbhavi,196,135,null,null,No,null,695,Cash,15,3,4.5,#NAME?
2024-07-15 5:59:00,05:59:00,CNR3685375702,Success,CID157777,Prime Sedan,Cox Town,Yelahanka,70,75,null,null,No,null,2266,UPI,49,3.2,4.3,#NAME?
2024-07-08 12:24:00,12:24:00,CNR2921108233,Success,CID135437,Mini,Padmanabhanagar,Devanahalli,182,95,null,null,No,null,763,UPI,18,3.5,3.1,#NAME?
2024-07-14 4:34:00,04:34:00,CNR2953896911,Success,CID194862,Mini,Yeshwanthpur,Basavanagudi,175,90,null,null,No,null,134,UPI,7,4.4,3.7,#NAME?
2024-07-13 14:34:00,14:34:00,CNR9209323896,Success,CID427943,Prime Sedan,Hulimavu,Kadugodi,105,90,null,null,Yes,Other Issue,467,Credit Card,15,4.9,4.5,#NAME?
2024-07-28 15:04:00,15:04:00,CNR6731408384,Success,CID996341,Prime Sedan,Hennur,Bellandur,63,60,null,null,No,null,387,UPI,18,3.6,4.5,#NAME?
2024-07-26 3:33:00,03:33:00,CNR9246456516,Driver Not Found,CID183764,Prime Sedan,Chickpet,Whitefield,null,null,null,null,null,null,525,null,0,null,null,#NAME?
2024-07-30 16:49:00,16:49:00,CNR2684160778,Canceled by Driver,CID325597,eBike,HSR Layout,Basavanagudi,null,null,null,Personal & Car related issue,null,null,129,null,0,null,null,#NAME?
2024-07-08 11:09:00,11:09:00,CNR3469231794,Success,CID178289,Bike,Malleshwaram,Bellandur,259,45,null,null,No,null,637,Cash,24,3.2,5,#NAME?
2024-07-22 12:44:00,12:44:00,CNR4666016966,Canceled by Customer,CID229542,Mini,Magadi Road,RT Nagar,null,null,AC is Not working,null,null,null,1422,null,0,null,null,#NAME?
2024-07-10 13:14:00,13:14:00,CNR8555835555,Canceled by Driver,CID873570,eBike,Nagarbhavi,Basavanagudi,null,null,null,Customer related issue,null,null,486,null,0,null,null,#NAME?
2024-07-04 12:50:00,12:50:00,CNR1737522330,Driver Not Found,CID927973,Mini,Rajajinagar,Chamarajpet,null,null,null,null,null,null,229,null,0,null,null,#NAME?
2024-07-22 3:28:00,03:28:00,CNR6274504382,Canceled by Customer,CID183953,Bike,Peenya,Vijayanagar,null,null,Change of plans,null,null,null,368,null,0,null,null,#NAME?
2024-07-28 2:54:00,02:54:00,CNR5858996696,Success,CID220865,Prime Sedan,Chamarajpet,Marathahalli,308,110,null,null,No,null,219,Cash,23,3.4,3.2,#NAME?
2024-07-09 15:18:00,15:18:00,CNR5887882994,Success,CID862758,Auto,Sarjapur Road,Malleshwaram,49,65,null,null,No,null,2752,UPI,11,3.5,3.6,#NAME?
2024-07-08 15:24:00,15:24:00,CNR6871344790,Success,CID820483,Mini,Basavanagudi,Banashankari,126,50,null,null,No,null,475,UPI,39,5,3.7,#NAME?
2024-07-01 2:56:00,02:56:00,CNR4483059400,Success,CID291124,Mini,KR Puram,RT Nagar,238,55,null,null,No,null,114,Cash,49,3.2,4.8,#NAME?
2024-07-19 0:58:00,00:58:00,CNR8786451788,Success,CID555544,Auto,Yelahanka,Rajajinagar,266,30,null,null,No,null,124,Cash,12,4.9,3.8,#NAME?
2024-07-18 17:17:00,17:17:00,CNR5314813853,Success,CID892568,Prime Sedan,Hennur,Yeshwanthpur,287,125,null,null,No,null,864,UPI,26,3.5,3.6,#NAME?
2024-07-30 21:01:00,21:01:00,CNR3057441535,Success,CID397969,Auto,Kammanahalli,Peenya,140,70,null,null,No,null,475,UPI,13,3.5,3.1,#NAME?
2024-07-08 4:42:00,04:42:00,CNR2822968526,Success,CID133171,Mini,Shantinagar,Sahakar Nagar,42,30,null,null,No,null,102,UPI,12,3.2,3.8,#NAME?
2024-07-01 11:39:00,11:39:00,CNR8491556052,Success,CID519160,Mini,Majestic,Sahakar Nagar,133,105,null,null,No,null,130,Cash,19,3.7,3.1,#NAME?
2024-07-26 2:14:00,02:14:00,CNR7383586663,Success,CID602860,Auto,Yelahanka,Sarjapur Road,308,65,null,null,Yes,Vehicle Breakdown,174,Cash,9,4.7,4.7,#NAME?
2024-07-15 15:51:00,15:51:00,CNR3852267059,Driver Not Found,CID329836,Prime Plus,Hosur Road,Frazer Town,null,null,null,null,null,null,471,null,0,null,null,#NAME?
2024-07-02 6:17:00,06:17:00,CNR2174327699,Canceled by Customer,CID488275,Bike,Tumkur Road,Vijayanagar,null,null,Driver is not moving towards pickup location,null,null,null,564,null,0,null,null,#NAME?
2024-07-07 8:23:00,08:23:00,CNR5186820616,Canceled by Customer,CID969504,Auto,Indiranagar,Chamarajpet,null,null,Change of plans,null,null,null,694,null,0,null,null,#NAME?
2024-07-30 16:57:00,16:57:00,CNR6913681615,Success,CID159544,Prime Sedan,KR Puram,Shantinagar,91,110,null,null,No,null,2998,UPI,27,3.6,3,#NAME?
2024-07-24 18:13:00,18:13:00,CNR5742870688,Success,CID661675,Mini,Vijayanagar,Devanahalli,56,45,null,null,No,null,1696,UPI,43,3.9,3,#NAME?
2024-07-14 10:35:00,10:35:00,CNR5559046954,Driver Not Found,CID188368,Prime SUV,Bannerghatta Road,MG Road,null,null,null,null,null,null,235,null,0,null,null,#NAME?
2024-07-11 0:49:00,00:49:00,CNR6574571144,Success,CID989683,Prime Sedan,Hulimavu,Mysore Road,189,40,null,null,Yes,Customer Demand,193,UPI,24,3.2,3,#NAME?
2024-07-02 17:35:00,17:35:00,CNR2270203138,Driver Not Found,CID821102,Auto,Chamarajpet,Majestic,null,null,null,null,null,null,476,null,0,null,null,#NAME?
2024-07-28 12:48:00,12:48:00,CNR4134249434,Success,CID626286,Prime Plus,Electronic City,Banashankari,308,125,null,null,No,null,405,UPI,39,3.3,4.7,#NAME?
2024-07-26 4:42:00,04:42:00,CNR8003051524,Canceled by Customer,CID368412,Prime Sedan,Chickpet,Electronic City,null,null,AC is Not working,null,null,null,365,null,0,null,null,#NAME?
2024-07-19 18:24:00,18:24:00,CNR3727588219,Success,CID189007,Prime SUV,Nagarbhavi,KR Puram,196,25,null,null,No,null,489,Cash,17,3.7,4.2,#NAME?
2024-07-09 20:31:00,20:31:00,CNR3846767917,Canceled by Customer,CID870267,Mini,Indiranagar,Sahakar Nagar,null,null,Driver asked to cancel,null,null,null,482,null,0,null,null,#NAME?
2024-07-04 14:33:00,14:33:00,CNR5498736668,Success,CID282144,Mini,Devanahalli,Hosur Road,154,80,null,null,No,null,394,UPI,35,3.6,3.2,#NAME?
2024-07-19 21:10:00,21:10:00,CNR5962226541,Success,CID817117,Prime SUV,Hulimavu,Chickpet,189,70,null,null,No,null,845,UPI,45,3.2,4.7,#NAME?
2024-07-11 12:24:00,12:24:00,CNR6065742190,Canceled by Customer,CID164103,Bike,Marathahalli,Vijayanagar,null,null,Change of plans,null,null,null,419,null,0,null,null,#NAME?
2024-07-29 18:11:00,18:11:00,CNR9605218615,Canceled by Driver,CID895495,Prime Sedan,Whitefield,HSR Layout,null,null,null,Customer related issue,null,null,440,null,0,null,null,#NAME?
2024-07-02 21:18:00,21:18:00,CNR9968144505,Success,CID303415,Bike,Ramamurthy Nagar,Magadi Road,154,135,null,null,No,null,997,Cash,23,4,4.2,#NAME?
2024-07-16 10:13:00,10:13:00,CNR1542180030,Success,CID713347,Prime SUV,MG Road,MG Road,231,60,null,null,No,null,397,Cash,20,3.5,3.9,#NAME?
2024-07-22 8:11:00,08:11:00,CNR8429487920,Canceled by Customer,CID296646,Bike,Sarjapur Road,Bellandur,null,null,Wrong Address,null,null,null,2684,null,0,null,null,#NAME?
2024-07-16 20:06:00,20:06:00,CNR1188973993,Success,CID800673,Prime Plus,Hulimavu,Majestic,84,130,null,null,No,null,243,Credit Card,41,4.3,4.1,#NAME?
2024-07-14 14:10:00,14:10:00,CNR3206847512,Driver Not Found,CID945240,Prime Plus,RT Nagar,Hosur Road,null,null,null,null,null,null,273,null,0,null,null,#NAME?
2024-07-22 23:06:00,23:06:00,CNR9095876146,Canceled by Customer,CID170063,Prime SUV,Devanahalli,Marathahalli,null,null,Change of plans,null,null,null,481,null,0,null,null,#NAME?
2024-07-25 17:48:00,17:48:00,CNR5945363734,Success,CID724547,Auto,HSR Layout,MG Road,42,130,null,null,No,null,337,UPI,16,3.9,3.6,#NAME?
2024-07-16 8:39:00,08:39:00,CNR7030771185,Success,CID583180,Prime Plus,Sahakar Nagar,Yelahanka,63,105,null,null,No,null,917,Cash,41,4.5,3.1,#NAME?
2024-07-27 15:28:00,15:28:00,CNR5045421697,Success,CID894867,Mini,Hulimavu,Ramamurthy Nagar,70,85,null,null,No,null,137,UPI,24,3.2,3.3,#NAME?
2024-07-27 23:16:00,23:16:00,CNR1147589561,Success,CID475661,eBike,KR Puram,Electronic City,245,140,null,null,No,null,340,Cash,29,3.4,3.8,#NAME?
2024-07-20 4:13:00,04:13:00,CNR1720389074,Success,CID499119,Prime SUV,Marathahalli,Hosur Road,147,75,null,null,No,null,491,Cash,39,3.2,4.8,#NAME?
2024-07-27 10:06:00,10:06:00,CNR1154520415,Success,CID271500,Bike,Langford Town,MG Road,259,135,null,null,No,null,451,Cash,28,3.7,3.9,#NAME?
2024-07-30 1:51:00,01:51:00,CNR5216946562,Canceled by Driver,CID373891,Prime Plus,Magadi Road,Varthur,null,null,null,More than permitted people in there,null,null,729,null,0,null,null,#NAME?
2024-07-25 13:50:00,13:50:00,CNR8197381960,Success,CID870934,Auto,Varthur,Ulsoor,133,135,null,null,No,null,548,Cash,7,4.8,3,#NAME?
2024-07-18 18:52:00,18:52:00,CNR4176628913,Canceled by Driver,CID985127,Prime Plus,Ulsoor,Chamarajpet,null,null,null,Personal & Car related issue,null,null,421,null,0,null,null,#NAME?
2024-07-11 23:59:00,23:59:00,CNR3783716326,Success,CID851062,Prime Sedan,Indiranagar,Kadugodi,35,60,null,null,No,null,188,Cash,36,3.4,3.4,#NAME?
2024-07-15 17:12:00,17:12:00,CNR8627942219,Driver Not Found,CID908796,Prime Plus,Basavanagudi,Malleshwaram,null,null,null,null,null,null,202,null,0,null,null,#NAME?
